gene_name	cds	rna	gene_ID
Ehhadh	13897	15691	ENSMUST00000023559
Ehmt1	23747	26640	ENSMUST00000114432
Ehmt1	23747	26640	ENSMUST00000114418
Ehmt1	23747	26640	ENSMUST00000102938
Ehmt1	23747	26640	ENSMUST00000150379
Ehmt1	23747	26640	ENSMUST00000198923
Ehmt1	23747	26640	ENSMUST00000152161
Ehmt1	23747	26640	ENSMUST00000152325
Ehmt1	23747	26640	ENSMUST00000138805
Ehmt1	23747	26640	ENSMUST00000150836
Ehmt1	23747	26640	ENSMUST00000144672
Ehmt1	23747	26640	ENSMUST00000134775
Ehmt1	23747	26640	ENSMUST00000091348
Ehmt1	23747	26640	ENSMUST00000152636
Ehmt1	23747	26640	ENSMUST00000046227
Ehmt1	23747	26640	ENSMUST00000147147
Ehmt1	23747	26640	ENSMUST00000200655
Ehmt1	23747	26640	ENSMUST00000139000
Eid1	17022	19168	ENSMUST00000164756
Eif1	14509	16354	ENSMUST00000152521
Eif1	14509	16354	ENSMUST00000139846
Eif1	14509	16354	ENSMUST00000049385
Eif1	14509	16354	ENSMUST00000151513
Eif1	14509	16354	ENSMUST00000132618
Eif1ad	21954	24687	ENSMUST00000025759
Eif1ad	21955	24686	ENSMUST00000025759
Eif1ad	21956	24685	ENSMUST00000025759
Eif1ax	6869	7737	ENSMUST00000087143
Eif1ax	6869	7737	ENSMUST00000133252
Eif2a	11887	13396	ENSMUST00000138848
Eif2a	11887	13396	ENSMUST00000029387
Eif2a	11887	13396	ENSMUST00000137469
Eif2a	11887	13396	ENSMUST00000148251
Eif2a	11887	13396	ENSMUST00000154219
Eif2a	11887	13396	ENSMUST00000138827
Eif2a	11887	13396	ENSMUST00000135876
Eif2a	11888	13397	ENSMUST00000138848
Eif2a	11888	13397	ENSMUST00000029387
Eif2a	11888	13397	ENSMUST00000137469
Eif2a	11888	13397	ENSMUST00000148251
Eif2a	11888	13397	ENSMUST00000154219
Eif2a	11888	13397	ENSMUST00000138827
Eif2a	11888	13397	ENSMUST00000135876
Eif2a	11889	13398	ENSMUST00000138848
Eif2a	11889	13398	ENSMUST00000029387
Eif2a	11889	13398	ENSMUST00000137469
Eif2a	11889	13398	ENSMUST00000148251
Eif2a	11889	13398	ENSMUST00000154219
Eif2a	11889	13398	ENSMUST00000138827
Eif2a	11889	13398	ENSMUST00000135876
Eif2ak2	18432	20774	ENSMUST00000024884
Eif2ak2	18432	20774	ENSMUST00000171852
Eif2ak2	18432	20774	ENSMUST00000169940
Eif2ak2	18432	20774	ENSMUST00000171451
Eif2ak3	13413	15126	ENSMUST00000162950
Eif2ak3	13413	15126	ENSMUST00000159401
Eif2ak3	13413	15126	ENSMUST00000161316
Eif2ak3	13413	15126	ENSMUST00000034093
Eif2ak3	13413	15126	ENSMUST00000199251
Eif2ak4	12736	14355	ENSMUST00000005233
Eif2ak4	12736	14355	ENSMUST00000110872
Eif2ak4	12736	14355	ENSMUST00000102527
Eif2ak4	12736	14355	ENSMUST00000110877
Eif2ak4	12736	14355	ENSMUST00000110874
Eif2ak4	12736	14355	ENSMUST00000125281
Eif2ak4	12736	14355	ENSMUST00000110870
Eif2ak4	12736	14355	ENSMUST00000110869
Eif2ak4	12737	14356	ENSMUST00000005233
Eif2ak4	12737	14356	ENSMUST00000110872
Eif2ak4	12737	14356	ENSMUST00000102527
Eif2ak4	12737	14356	ENSMUST00000110877
Eif2ak4	12737	14356	ENSMUST00000110874
Eif2ak4	12737	14356	ENSMUST00000125281
Eif2ak4	12737	14356	ENSMUST00000110870
Eif2ak4	12737	14356	ENSMUST00000110869
Eif2b1	19496	21941	ENSMUST00000031334
Eif2b1	19496	21941	ENSMUST00000135361
Eif2b1	19496	21941	ENSMUST00000135163
Eif2b1	19496	21941	ENSMUST00000128920
Eif2b1	19496	21941	ENSMUST00000198318
Eif2b1	19496	21941	ENSMUST00000152716
Eif2b3	3609	4036	ENSMUST00000070610
Eif2b3	3609	4036	ENSMUST00000151760
Eif2b3	3609	4036	ENSMUST00000106448
Eif2b3	3609	4036	ENSMUST00000106447
Eif2b3	3609	4036	ENSMUST00000135121
Eif2b3	3609	4036	ENSMUST00000129587
Eif2b3	3609	4036	ENSMUST00000155181
Eif2b4	3129	3499	ENSMUST00000200724
Eif2b4	3129	3499	ENSMUST00000202468
Eif2b4	3129	3499	ENSMUST00000114603
Eif2b4	3129	3499	ENSMUST00000200977
Eif2b4	3129	3499	ENSMUST00000202758
Eif2b4	3129	3499	ENSMUST00000201154
Eif2b4	3129	3499	ENSMUST00000200983
Eif2b4	3129	3499	ENSMUST00000200929
Eif2b4	3129	3499	ENSMUST00000077693
Eif2b4	3129	3499	ENSMUST00000200741
Eif2b4	3129	3499	ENSMUST00000202616
Eif2b4	3129	3499	ENSMUST00000166769
Eif2b4	3130	3500	ENSMUST00000200724
Eif2b4	3130	3500	ENSMUST00000202468
Eif2b4	3130	3500	ENSMUST00000114603
Eif2b4	3130	3500	ENSMUST00000200977
Eif2b4	3130	3500	ENSMUST00000202758
Eif2b4	3130	3500	ENSMUST00000201154
Eif2b4	3130	3500	ENSMUST00000200983
Eif2b4	3130	3500	ENSMUST00000200929
Eif2b4	3130	3500	ENSMUST00000077693
Eif2b4	3130	3500	ENSMUST00000200741
Eif2b4	3130	3500	ENSMUST00000202616
Eif2b4	3130	3500	ENSMUST00000166769
Eif2b4	3128	3498	ENSMUST00000200724
Eif2b4	3128	3498	ENSMUST00000202468
Eif2b4	3128	3498	ENSMUST00000114603
Eif2b4	3128	3498	ENSMUST00000200977
Eif2b4	3128	3498	ENSMUST00000202758
Eif2b4	3128	3498	ENSMUST00000201154
Eif2b4	3128	3498	ENSMUST00000200983
Eif2b4	3128	3498	ENSMUST00000200929
Eif2b4	3128	3498	ENSMUST00000077693
Eif2b4	3128	3498	ENSMUST00000200741
Eif2b4	3128	3498	ENSMUST00000202616
Eif2b4	3128	3498	ENSMUST00000166769
Eif2b4	3131	3501	ENSMUST00000200724
Eif2b4	3131	3501	ENSMUST00000202468
Eif2b4	3131	3501	ENSMUST00000114603
Eif2b4	3131	3501	ENSMUST00000200977
Eif2b4	3131	3501	ENSMUST00000202758
Eif2b4	3131	3501	ENSMUST00000201154
Eif2b4	3131	3501	ENSMUST00000200983
Eif2b4	3131	3501	ENSMUST00000200929
Eif2b4	3131	3501	ENSMUST00000077693
Eif2b4	3131	3501	ENSMUST00000200741
Eif2b4	3131	3501	ENSMUST00000202616
Eif2b4	3131	3501	ENSMUST00000166769
Eif2b5	22242	24992	ENSMUST00000003320
Eif2b5	22242	24992	ENSMUST00000148714
Eif2d	9422	10633	ENSMUST00000131855
Eif2d	9422	10633	ENSMUST00000068791
Eif2d	9422	10633	ENSMUST00000139468
Eif2d	9422	10633	ENSMUST00000068805
Eif2d	9422	10633	ENSMUST00000151874
Eif2d	9422	10633	ENSMUST00000153651
Eif2d	9422	10633	ENSMUST00000149119
Eif2d	9422	10633	ENSMUST00000112446
Eif2d	9421	10632	ENSMUST00000131855
Eif2d	9421	10632	ENSMUST00000068791
Eif2d	9421	10632	ENSMUST00000139468
Eif2d	9421	10632	ENSMUST00000068805
Eif2d	9421	10632	ENSMUST00000151874
Eif2d	9421	10632	ENSMUST00000153651
Eif2d	9421	10632	ENSMUST00000149119
Eif2d	9421	10632	ENSMUST00000112446
Eif2d	9420	10631	ENSMUST00000131855
Eif2d	9420	10631	ENSMUST00000068791
Eif2d	9420	10631	ENSMUST00000139468
Eif2d	9420	10631	ENSMUST00000068805
Eif2d	9420	10631	ENSMUST00000151874
Eif2d	9420	10631	ENSMUST00000153651
Eif2d	9420	10631	ENSMUST00000149119
Eif2d	9420	10631	ENSMUST00000112446
Eif2s1	4980	5585	ENSMUST00000071230
Eif2s1	4981	5586	ENSMUST00000071230
Eif2s2	9271	10452	ENSMUST00000166171
Eif2s2	9271	10452	ENSMUST00000147136
Eif2s2	9271	10452	ENSMUST00000135524
Eif2s2	9271	10452	ENSMUST00000099173
Eif2s2	9271	10452	ENSMUST00000161172
Eif3b	2017	2271	ENSMUST00000100507
Eif3b	2017	2271	ENSMUST00000199377
Eif3b	2017	2271	ENSMUST00000197632
Eif3g	7270	8205	ENSMUST00000004206
Eif3h	4344	4883	ENSMUST00000022925
Eif3i	8615	9696	ENSMUST00000102593
Eif3i	8615	9696	ENSMUST00000143384
Eif3i	8615	9696	ENSMUST00000155428
Eif3i	8615	9696	ENSMUST00000135055
Eif3i	8615	9696	ENSMUST00000136843
Eif3l	23303	26161	ENSMUST00000040518
Eif3m	3863	4321	ENSMUST00000131266
Eif3m	3863	4321	ENSMUST00000148476
Eif3m	3863	4321	ENSMUST00000028592
Eif3m	3863	4321	ENSMUST00000111110
Eif4a1	3304	3710	ENSMUST00000140310
Eif4a1	3304	3710	ENSMUST00000163666
Eif4a1	3304	3710	ENSMUST00000133067
Eif4a1	3304	3710	ENSMUST00000142348
Eif4a1	3304	3710	ENSMUST00000129295
Eif4a1	3304	3710	ENSMUST00000128519
Eif4a1	3304	3710	ENSMUST00000127677
Eif4a1	3304	3710	ENSMUST00000142214
Eif4a1	3304	3710	ENSMUST00000140186
Eif4a1	3304	3710	ENSMUST00000145289
Eif4a1	3304	3710	ENSMUST00000139299
Eif4a1	3304	3710	ENSMUST00000102589
Eif4a1	3304	3710	ENSMUST00000123995
Eif4a2	20147	22695	ENSMUST00000130113
Eif4a2	20147	22695	ENSMUST00000150117
Eif4a2	20147	22695	ENSMUST00000023599
Eif4a2	20147	22695	ENSMUST00000130775
Eif4a2	20147	22695	ENSMUST00000125553
Eif4a2	20147	22695	ENSMUST00000130483
Eif4a2	20147	22695	ENSMUST00000077605
Eif4a2	20147	22695	ENSMUST00000187168
Eif4a2	20147	22695	ENSMUST00000131871
Eif4a2	20147	22695	ENSMUST00000115341
Eif4a2	20147	22695	ENSMUST00000123413
Eif4a2	20147	22695	ENSMUST00000140017
Eif4a2	20147	22695	ENSMUST00000148085
Eif4a2	20147	22695	ENSMUST00000125969
Eif4a2	20147	22695	ENSMUST00000149328
Eif4a2	20147	22695	ENSMUST00000134816
Eif4a2	20147	22695	ENSMUST00000135020
Eif4a2	20147	22695	ENSMUST00000156227
Eif4a2	20147	22695	ENSMUST00000142031
Eif4a2	20147	22695	ENSMUST00000168891
Eif4a2	20147	22695	ENSMUST00000144493
Eif4a2	20147	22695	ENSMUST00000147117
Eif4a2	20147	22695	ENSMUST00000152129
Eif4a2	20147	22695	ENSMUST00000141392
Eif4a2	20146	22693	ENSMUST00000130113
Eif4a2	20146	22693	ENSMUST00000150117
Eif4a2	20146	22693	ENSMUST00000023599
Eif4a2	20146	22693	ENSMUST00000130775
Eif4a2	20146	22693	ENSMUST00000125553
Eif4a2	20146	22693	ENSMUST00000130483
Eif4a2	20146	22693	ENSMUST00000077605
Eif4a2	20146	22693	ENSMUST00000187168
Eif4a2	20146	22693	ENSMUST00000131871
Eif4a2	20146	22693	ENSMUST00000115341
Eif4a2	20146	22693	ENSMUST00000123413
Eif4a2	20146	22693	ENSMUST00000140017
Eif4a2	20146	22693	ENSMUST00000148085
Eif4a2	20146	22693	ENSMUST00000125969
Eif4a2	20146	22693	ENSMUST00000149328
Eif4a2	20146	22693	ENSMUST00000134816
Eif4a2	20146	22693	ENSMUST00000135020
Eif4a2	20146	22693	ENSMUST00000156227
Eif4a2	20146	22693	ENSMUST00000142031
Eif4a2	20146	22693	ENSMUST00000168891
Eif4a2	20146	22693	ENSMUST00000144493
Eif4a2	20146	22693	ENSMUST00000147117
Eif4a2	20146	22693	ENSMUST00000152129
Eif4a2	20146	22693	ENSMUST00000141392
Eif4a2	20148	22694	ENSMUST00000130113
Eif4a2	20148	22694	ENSMUST00000150117
Eif4a2	20148	22694	ENSMUST00000023599
Eif4a2	20148	22694	ENSMUST00000130775
Eif4a2	20148	22694	ENSMUST00000125553
Eif4a2	20148	22694	ENSMUST00000130483
Eif4a2	20148	22694	ENSMUST00000077605
Eif4a2	20148	22694	ENSMUST00000187168
Eif4a2	20148	22694	ENSMUST00000131871
Eif4a2	20148	22694	ENSMUST00000115341
Eif4a2	20148	22694	ENSMUST00000123413
Eif4a2	20148	22694	ENSMUST00000140017
Eif4a2	20148	22694	ENSMUST00000148085
Eif4a2	20148	22694	ENSMUST00000125969
Eif4a2	20148	22694	ENSMUST00000149328
Eif4a2	20148	22694	ENSMUST00000134816
Eif4a2	20148	22694	ENSMUST00000135020
Eif4a2	20148	22694	ENSMUST00000156227
Eif4a2	20148	22694	ENSMUST00000142031
Eif4a2	20148	22694	ENSMUST00000168891
Eif4a2	20148	22694	ENSMUST00000144493
Eif4a2	20148	22694	ENSMUST00000147117
Eif4a2	20148	22694	ENSMUST00000152129
Eif4a2	20148	22694	ENSMUST00000141392
Eif4e1b	4788	5377	ENSMUST00000126525
Eif4e1b	4788	5377	ENSMUST00000132728
Eif4e1b	4788	5377	ENSMUST00000110003
Eif4e1b	4788	5377	ENSMUST00000142158
Eif4e1b	4788	5377	ENSMUST00000139184
Eif4e1b	4788	5377	ENSMUST00000132415
Eif4e1b	4788	5377	ENSMUST00000126785
Eif4e1b	4788	5377	ENSMUST00000132005
Eif4e1b	4788	5377	ENSMUST00000152204
Eif4e1b	4788	5377	ENSMUST00000141398
Eif4e3	432	480	ENSMUST00000032151
Eif4ebp1	4873	5471	ENSMUST00000033880
Eif4ebp3	23402	26261	ENSMUST00000036765
Eif4enif1	21726	24438	ENSMUST00000179770
Eif4enif1	21726	24438	ENSMUST00000143770
Eif4enif1	21726	24438	ENSMUST00000135223
Eif4enif1	21726	24438	ENSMUST00000147534
Eif4enif1	21726	24438	ENSMUST00000125637
Eif4enif1	21726	24438	ENSMUST00000120721
Eif4enif1	21726	24438	ENSMUST00000131693
Eif4enif1	21726	24438	ENSMUST00000110049
Eif4enif1	21726	24438	ENSMUST00000110048
Eif4enif1	21726	24438	ENSMUST00000125224
Eif4enif1	21726	24438	ENSMUST00000127950
Eif4enif1	21726	24438	ENSMUST00000132425
Eif4enif1	21726	24438	ENSMUST00000020734
Eif4g1	22226	24975	ENSMUST00000154950
Eif4g1	22226	24975	ENSMUST00000136713
Eif4g1	22226	24975	ENSMUST00000150333
Eif4g1	22226	24975	ENSMUST00000140576
Eif4g1	22226	24975	ENSMUST00000115461
Eif4g1	22226	24975	ENSMUST00000137690
Eif4g1	22226	24975	ENSMUST00000143939
Eif4g1	22226	24975	ENSMUST00000151679
Eif4g1	22226	24975	ENSMUST00000115463
Eif4g1	22226	24975	ENSMUST00000044783
Eif4g1	22226	24975	ENSMUST00000115457
Eif4g1	22226	24975	ENSMUST00000129958
Eif4g1	22226	24975	ENSMUST00000136106
Eif4g1	22226	24975	ENSMUST00000132320
Eif4g1	22226	24975	ENSMUST00000128840
Eif4g1	22226	24975	ENSMUST00000142344
Eif4g1	22226	24975	ENSMUST00000141034
Eif4g1	22226	24975	ENSMUST00000115460
Eif4g1	22226	24975	ENSMUST00000156226
Eif4g1	22226	24975	ENSMUST00000128594
Eif4g1	22226	24975	ENSMUST00000073840
Eif4g1	22226	24975	ENSMUST00000154594
Eif4g3	22909	25736	ENSMUST00000105831
Eif4g3	22909	25736	ENSMUST00000127707
Eif4g3	22909	25736	ENSMUST00000084214
Eif4g3	22909	25736	ENSMUST00000105830
Eif4g3	22909	25736	ENSMUST00000139759
Eif4g3	22909	25736	ENSMUST00000135745
Eif4g3	22909	25736	ENSMUST00000084215
Eif4g3	22909	25736	ENSMUST00000155142
Eif4g3	22909	25736	ENSMUST00000133902
Eif4g3	22909	25736	ENSMUST00000132194
Eif4g3	22909	25736	ENSMUST00000058133
Eif4g3	22909	25736	ENSMUST00000148074
Eif4g3	22909	25736	ENSMUST00000140317
Eif4g3	22909	25736	ENSMUST00000140796
Eif4g3	22907	25733	ENSMUST00000105831
Eif4g3	22907	25733	ENSMUST00000127707
Eif4g3	22907	25733	ENSMUST00000084214
Eif4g3	22907	25733	ENSMUST00000105830
Eif4g3	22907	25733	ENSMUST00000139759
Eif4g3	22907	25733	ENSMUST00000135745
Eif4g3	22907	25733	ENSMUST00000084215
Eif4g3	22907	25733	ENSMUST00000155142
Eif4g3	22907	25733	ENSMUST00000133902
Eif4g3	22907	25733	ENSMUST00000132194
Eif4g3	22907	25733	ENSMUST00000058133
Eif4g3	22907	25733	ENSMUST00000148074
Eif4g3	22907	25733	ENSMUST00000140317
Eif4g3	22907	25733	ENSMUST00000140796
Eif4g3	22906	25735	ENSMUST00000105831
Eif4g3	22906	25735	ENSMUST00000127707
Eif4g3	22906	25735	ENSMUST00000084214
Eif4g3	22906	25735	ENSMUST00000105830
Eif4g3	22906	25735	ENSMUST00000139759
Eif4g3	22906	25735	ENSMUST00000135745
Eif4g3	22906	25735	ENSMUST00000084215
Eif4g3	22906	25735	ENSMUST00000155142
Eif4g3	22906	25735	ENSMUST00000133902
Eif4g3	22906	25735	ENSMUST00000132194
Eif4g3	22906	25735	ENSMUST00000058133
Eif4g3	22906	25735	ENSMUST00000148074
Eif4g3	22906	25735	ENSMUST00000140317
Eif4g3	22906	25735	ENSMUST00000140796
Eif4g3	22908	25734	ENSMUST00000105831
Eif4g3	22908	25734	ENSMUST00000127707
Eif4g3	22908	25734	ENSMUST00000084214
Eif4g3	22908	25734	ENSMUST00000105830
Eif4g3	22908	25734	ENSMUST00000139759
Eif4g3	22908	25734	ENSMUST00000135745
Eif4g3	22908	25734	ENSMUST00000084215
Eif4g3	22908	25734	ENSMUST00000155142
Eif4g3	22908	25734	ENSMUST00000133902
Eif4g3	22908	25734	ENSMUST00000132194
Eif4g3	22908	25734	ENSMUST00000058133
Eif4g3	22908	25734	ENSMUST00000148074
Eif4g3	22908	25734	ENSMUST00000140317
Eif4g3	22908	25734	ENSMUST00000140796
Eif5	5754	6457	ENSMUST00000166123
Eif5	5754	6457	ENSMUST00000050993
Eif5a	3330	3737	ENSMUST00000108611
Eif5a	3330	3737	ENSMUST00000071026
Eif5a	3330	3737	ENSMUST00000108610
Eif5a	3330	3737	ENSMUST00000153652
Eif5a	3330	3737	ENSMUST00000108612
Eif5a	3330	3737	ENSMUST00000108608
Eif5a	3330	3737	ENSMUST00000152589
Eif5a	3330	3737	ENSMUST00000108613
Eif5a	3330	3737	ENSMUST00000108609
Eif5a	3330	3737	ENSMUST00000108607
Eif5a	3330	3737	ENSMUST00000043419
Eif5a	3330	3737	ENSMUST00000164359
Eif5a	3330	3737	ENSMUST00000070996
Eif5b	12612	14223	ENSMUST00000027252
Eif5b	12612	14223	ENSMUST00000193151
Eif5b	12612	14223	ENSMUST00000192548
Eif5b	12612	14223	ENSMUST00000193806
Eif5b	12612	14223	ENSMUST00000195664
Eif6	9304	10492	ENSMUST00000029142
Eif6	9304	10492	ENSMUST00000109638
Eif6	9304	10492	ENSMUST00000134811
Eif6	9304	10492	ENSMUST00000154841
Eif6	9304	10492	ENSMUST00000129830
Eif6	9304	10492	ENSMUST00000138962
Eif6	9304	10492	ENSMUST00000134278
Elac1	17884	20175	ENSMUST00000041138
Elane	11418	12888	ENSMUST00000046091
Elavl1	17004	19150	ENSMUST00000098950
Elavl2	19619	22069	ENSMUST00000107111
Elavl2	19619	22069	ENSMUST00000107118
Elavl2	19619	22069	ENSMUST00000147611
Elavl2	19619	22069	ENSMUST00000128599
Elavl2	19619	22069	ENSMUST00000144769
Elavl2	19619	22069	ENSMUST00000102799
Elavl2	19619	22069	ENSMUST00000176362
Elavl2	19619	22069	ENSMUST00000107110
Elavl2	19619	22069	ENSMUST00000107116
Elavl2	19619	22069	ENSMUST00000107109
Elavl2	19619	22069	ENSMUST00000107120
Elavl2	19619	22069	ENSMUST00000177109
Elavl2	19619	22069	ENSMUST00000176151
Elavl2	19619	22069	ENSMUST00000176469
Elavl2	19619	22069	ENSMUST00000008633
Elavl2	19619	22069	ENSMUST00000107124
Elavl2	19614	22070	ENSMUST00000107111
Elavl2	19614	22070	ENSMUST00000107118
Elavl2	19614	22070	ENSMUST00000147611
Elavl2	19614	22070	ENSMUST00000128599
Elavl2	19614	22070	ENSMUST00000144769
Elavl2	19614	22070	ENSMUST00000102799
Elavl2	19614	22070	ENSMUST00000176362
Elavl2	19614	22070	ENSMUST00000107110
Elavl2	19614	22070	ENSMUST00000107116
Elavl2	19614	22070	ENSMUST00000107109
Elavl2	19614	22070	ENSMUST00000107120
Elavl2	19614	22070	ENSMUST00000177109
Elavl2	19614	22070	ENSMUST00000176151
Elavl2	19614	22070	ENSMUST00000176469
Elavl2	19614	22070	ENSMUST00000008633
Elavl2	19614	22070	ENSMUST00000107124
Elavl2	19617	22073	ENSMUST00000107111
Elavl2	19617	22073	ENSMUST00000107118
Elavl2	19617	22073	ENSMUST00000147611
Elavl2	19617	22073	ENSMUST00000128599
Elavl2	19617	22073	ENSMUST00000144769
Elavl2	19617	22073	ENSMUST00000102799
Elavl2	19617	22073	ENSMUST00000176362
Elavl2	19617	22073	ENSMUST00000107110
Elavl2	19617	22073	ENSMUST00000107116
Elavl2	19617	22073	ENSMUST00000107109
Elavl2	19617	22073	ENSMUST00000107120
Elavl2	19617	22073	ENSMUST00000177109
Elavl2	19617	22073	ENSMUST00000176151
Elavl2	19617	22073	ENSMUST00000176469
Elavl2	19617	22073	ENSMUST00000008633
Elavl2	19617	22073	ENSMUST00000107124
Elavl2	19616	22072	ENSMUST00000107111
Elavl2	19616	22072	ENSMUST00000107118
Elavl2	19616	22072	ENSMUST00000147611
Elavl2	19616	22072	ENSMUST00000128599
Elavl2	19616	22072	ENSMUST00000144769
Elavl2	19616	22072	ENSMUST00000102799
Elavl2	19616	22072	ENSMUST00000176362
Elavl2	19616	22072	ENSMUST00000107110
Elavl2	19616	22072	ENSMUST00000107116
Elavl2	19616	22072	ENSMUST00000107109
Elavl2	19616	22072	ENSMUST00000107120
Elavl2	19616	22072	ENSMUST00000177109
Elavl2	19616	22072	ENSMUST00000176151
Elavl2	19616	22072	ENSMUST00000176469
Elavl2	19616	22072	ENSMUST00000008633
Elavl2	19616	22072	ENSMUST00000107124
Elavl2	19615	22071	ENSMUST00000107111
Elavl2	19615	22071	ENSMUST00000107118
Elavl2	19615	22071	ENSMUST00000147611
Elavl2	19615	22071	ENSMUST00000128599
Elavl2	19615	22071	ENSMUST00000144769
Elavl2	19615	22071	ENSMUST00000102799
Elavl2	19615	22071	ENSMUST00000176362
Elavl2	19615	22071	ENSMUST00000107110
Elavl2	19615	22071	ENSMUST00000107116
Elavl2	19615	22071	ENSMUST00000107109
Elavl2	19615	22071	ENSMUST00000107120
Elavl2	19615	22071	ENSMUST00000177109
Elavl2	19615	22071	ENSMUST00000176151
Elavl2	19615	22071	ENSMUST00000176469
Elavl2	19615	22071	ENSMUST00000008633
Elavl2	19615	22071	ENSMUST00000107124
Elavl2	19618	22068	ENSMUST00000107111
Elavl2	19618	22068	ENSMUST00000107118
Elavl2	19618	22068	ENSMUST00000147611
Elavl2	19618	22068	ENSMUST00000128599
Elavl2	19618	22068	ENSMUST00000144769
Elavl2	19618	22068	ENSMUST00000102799
Elavl2	19618	22068	ENSMUST00000176362
Elavl2	19618	22068	ENSMUST00000107110
Elavl2	19618	22068	ENSMUST00000107116
Elavl2	19618	22068	ENSMUST00000107109
Elavl2	19618	22068	ENSMUST00000107120
Elavl2	19618	22068	ENSMUST00000177109
Elavl2	19618	22068	ENSMUST00000176151
Elavl2	19618	22068	ENSMUST00000176469
Elavl2	19618	22068	ENSMUST00000008633
Elavl2	19618	22068	ENSMUST00000107124
Elavl3	7184	8116	ENSMUST00000003501
Elavl4	2282	2548	ENSMUST00000142722
Elavl4	2282	2548	ENSMUST00000138972
Elavl4	2282	2548	ENSMUST00000102723
Elavl4	2282	2548	ENSMUST00000106601
Elavl4	2282	2548	ENSMUST00000153906
Elavl4	2282	2548	ENSMUST00000144554
Elavl4	2282	2548	ENSMUST00000153200
Elavl4	2282	2548	ENSMUST00000106603
Elavl4	2282	2548	ENSMUST00000106600
Elavl4	2282	2548	ENSMUST00000106598
Elavl4	2282	2548	ENSMUST00000102722
Elavl4	2282	2548	ENSMUST00000106597
Elavl4	2281	2547	ENSMUST00000142722
Elavl4	2281	2547	ENSMUST00000138972
Elavl4	2281	2547	ENSMUST00000102723
Elavl4	2281	2547	ENSMUST00000106601
Elavl4	2281	2547	ENSMUST00000153906
Elavl4	2281	2547	ENSMUST00000144554
Elavl4	2281	2547	ENSMUST00000153200
Elavl4	2281	2547	ENSMUST00000106603
Elavl4	2281	2547	ENSMUST00000106600
Elavl4	2281	2547	ENSMUST00000106598
Elavl4	2281	2547	ENSMUST00000102722
Elavl4	2281	2547	ENSMUST00000106597
Elavl4	2280	2546	ENSMUST00000142722
Elavl4	2280	2546	ENSMUST00000138972
Elavl4	2280	2546	ENSMUST00000102723
Elavl4	2280	2546	ENSMUST00000106601
Elavl4	2280	2546	ENSMUST00000153906
Elavl4	2280	2546	ENSMUST00000144554
Elavl4	2280	2546	ENSMUST00000153200
Elavl4	2280	2546	ENSMUST00000106603
Elavl4	2280	2546	ENSMUST00000106600
Elavl4	2280	2546	ENSMUST00000106598
Elavl4	2280	2546	ENSMUST00000102722
Elavl4	2280	2546	ENSMUST00000106597
Elf2	9336	10524	ENSMUST00000156983
Elf2	9336	10524	ENSMUST00000163748
Elf2	9336	10524	ENSMUST00000062009
Elf2	9336	10524	ENSMUST00000108051
Elf2	9336	10524	ENSMUST00000184677
Elf2	9336	10524	ENSMUST00000183463
Elf2	9336	10524	ENSMUST00000194641
Elf2	9336	10524	ENSMUST00000091144
Elf2	9336	10524	ENSMUST00000195432
Elf2	9336	10524	ENSMUST00000183338
Elf2	9336	10524	ENSMUST00000108053
Elf2	9336	10524	ENSMUST00000193909
Elf2	9336	10524	ENSMUST00000194209
Elf2	9332	10522	ENSMUST00000156983
Elf2	9332	10522	ENSMUST00000163748
Elf2	9332	10522	ENSMUST00000062009
Elf2	9332	10522	ENSMUST00000108051
Elf2	9332	10522	ENSMUST00000184677
Elf2	9332	10522	ENSMUST00000183463
Elf2	9332	10522	ENSMUST00000194641
Elf2	9332	10522	ENSMUST00000091144
Elf2	9332	10522	ENSMUST00000195432
Elf2	9332	10522	ENSMUST00000183338
Elf2	9332	10522	ENSMUST00000108053
Elf2	9332	10522	ENSMUST00000193909
Elf2	9332	10522	ENSMUST00000194209
Elf2	9335	10525	ENSMUST00000156983
Elf2	9335	10525	ENSMUST00000163748
Elf2	9335	10525	ENSMUST00000062009
Elf2	9335	10525	ENSMUST00000108051
Elf2	9335	10525	ENSMUST00000184677
Elf2	9335	10525	ENSMUST00000183463
Elf2	9335	10525	ENSMUST00000194641
Elf2	9335	10525	ENSMUST00000091144
Elf2	9335	10525	ENSMUST00000195432
Elf2	9335	10525	ENSMUST00000183338
Elf2	9335	10525	ENSMUST00000108053
Elf2	9335	10525	ENSMUST00000193909
Elf2	9335	10525	ENSMUST00000194209
Elf2	9331	10521	ENSMUST00000156983
Elf2	9331	10521	ENSMUST00000163748
Elf2	9331	10521	ENSMUST00000062009
Elf2	9331	10521	ENSMUST00000108051
Elf2	9331	10521	ENSMUST00000184677
Elf2	9331	10521	ENSMUST00000183463
Elf2	9331	10521	ENSMUST00000194641
Elf2	9331	10521	ENSMUST00000091144
Elf2	9331	10521	ENSMUST00000195432
Elf2	9331	10521	ENSMUST00000183338
Elf2	9331	10521	ENSMUST00000108053
Elf2	9331	10521	ENSMUST00000193909
Elf2	9331	10521	ENSMUST00000194209
Elf2	9333	10523	ENSMUST00000156983
Elf2	9333	10523	ENSMUST00000163748
Elf2	9333	10523	ENSMUST00000062009
Elf2	9333	10523	ENSMUST00000108051
Elf2	9333	10523	ENSMUST00000184677
Elf2	9333	10523	ENSMUST00000183463
Elf2	9333	10523	ENSMUST00000194641
