Only identified by site	Reverse	Contaminant	Histones	PEP	Intensity	Razor + unique peptides	Mol. weight [kDa]	Sequence length	Copy number Intensity	Concentration [nM] Intensity	Protein IDs	Majority protein IDs	Proteins
				4.6414E-06	90218000	2	58985	510	3133.1765397849	0.00832441854524447	cds15949	cds15949	1
				1.0143E-146	4462600000	7	18930	164	482914.895837622	1.28303836813532	cds15957;cds4542	cds15957	2
				6.6285E-09	112610000	3	50350	452	4581.5321465548	0.0121724999157031	cds1596	cds1596	1
				7.3473E-41	544030000	6	10114	86	110187.709249887	0.292753567726107	cds15979;cds25295	cds15979	2
				3.7654E-58	114660000	2	30625	279	7669.53607636892	0.0203769010577138	cds15980	cds15980	1
				6.6645E-17	1409800000	2	51000	469	56626.612831327	0.150449111316223	cds15986	cds15986	1
				6.1093E-09	15880000	2	63321	607	513.731253994276	0.00136491318753307	cds15987;cds15988	cds15987;cds15988	2
				1.8658E-172	2535500000	16	81543	718	63695.7101812303	0.169230729373951	cds15993;cds15994;cds15995	cds15993;cds15994	3
				1.1446E-08	150500000	4	62948	549	4897.65081627171	0.0130123836832708	cds19;cds16;cds18;cds17;cds4098;cds4099;cds4100;cds4101;cds4102;cds4097;cds13942;cds13941;cds13943	cds19;cds16;cds18;cds17;cds4098;cds4099;cds4100;cds4101;cds4102;cds4097	13
				0	292900000000	23	13962	126	42973922.1348142	114.175792470825	cds16002;cds31285;cds10806;cds10816;cds10817;cds10820;cds10826;cds16010;cds5549;cds5554;cds10812;cds26147;cds26150;cds10839;cds13602;cds12630	cds16002;cds31285;cds10806;cds10816;cds10817;cds10820;cds10826;cds16010;cds5549;cds5554;cds10812;cds26147;cds26150;cds10839;cds13602	16
				1.5273E-41	999650000	3	36853	332	55565.9031656826	0.147630951822275	cds1601;cds1602;cds1603;cds1604	cds1601;cds1602;cds1603;cds1604	4
				3.0993E-135	135660000	2	54285	470	5119.23687089215	0.0136011073121591	cds16032	cds16032	1
				2.9475E-148	3960700000	17	65146	564	124542.462355079	0.330892169698872	cds16055	cds16055	1
				1.4616E-26	25776000000	2	21036	182	2510068.74235749	6.6689069458415	cds16058	cds16058	1
				2.2711E-18	485240000	5	11425	101	87002.8821769916	0.231154675354996	cds16060	cds16060	1
				9.1537E-49	89130000	3	87574	758	2084.88437350969	0.00553925063690345	cds16061	cds16061	1
				0	22381000000	13	38727	349	1183856.01829791	3.145342392451	cds16064;cds16065;cds16066;cds16067;cds16068;cds16069	cds16064;cds16065;cds16066;cds16067;cds16068;cds16069	6
				8.7071E-210	1503500000	7	61700	582	49917.3501625103	0.132623524447426	cds16074	cds16074	1
				2.7238E-198	252520000	4	46565	424	11108.8583209476	0.0295147065762653	cds16078;cds16080;cds16077;cds16076;cds16079	cds16078;cds16080;cds16077;cds16076;cds16079	5
				0	5908300000	10	36027	346	335944.622729612	0.892558594166394	cds16083	cds16083	1
				9.5741E-213	631940000	2	44892	417	28836.3405750521	0.0766141853840221	cds16091	cds16091	1
				4.1983E-62	1691300000	3	43653	396	79366.9713688696	0.210867112003929	cds16097	cds16097	1
				1.8649E-66	422520000	4	34840	307	24842.9050429205	0.0660041771764423	cds16101	cds16101	1
				1.6515E-131	1942900000	8	78550	680	50668.4376913596	0.134619060567035	cds16114	cds16114	1
				1.9486E-08	74774000	3	20826	192	7354.92086258478	0.0195410117654939	cds16116;cds16115	cds16116;cds16115	2
				3.7003E-49	367050000	6	85792	776	8764.18811448314	0.0232852407605552	cds16123	cds16123	1
				3.6567E-109	1595300000	7	27499	243	118838.926141908	0.315738659507692	cds16125;cds16126;cds16124	cds16125;cds16126;cds16124	3
				0	42800000000	24	51107	472	1715523.35599961	4.55790928412339	cds16132	cds16132	1
				2.4821E-69	1255200000	3	53661	486	47916.7576693591	0.127308225727422	cds16137	cds16137	1
				2.8722E-71	874620000	6	47918	415	37389.8717551504	0.0993397396829271	cds16139;cds16140	cds16139;cds16140	2
				1.8642E-219	2791200000	10	29210	266	195745.890870203	0.520069872675347	cds1614	cds1614	1
				8.4878E-15	177220000	4	100250	886	3621.27582607077	0.00962123112477363	cds16147;cds16148;cds16149	cds16147;cds16148;cds16149	3
				1.6776E-43	3063200000	7	54248	471	115671.102910472	0.307322189474495	cds16153;cds16154;cds16155;cds16156;cds16157	cds16153;cds16154;cds16155;cds16156;cds16157	5
				0	8546900000	16	61469	550	284829.999653417	0.756754080483336	cds16160	cds16160	1
				1.0206E-166	459320000	12	139030	1232	6767.6842454946	0.0179808049518403	cds16164;cds16165;cds16162;cds16163;cds16161;cds16166;cds5915	cds16164;cds16165;cds16162;cds16163;cds16161;cds16166	7
				5.4694E-44	160560000	4	23276	208	14130.6540992229	0.0375432017782445	cds16168;cds16167	cds16168;cds16167	2
				8.5357E-21	237410000	3	64443	588	7546.69003809048	0.0200505160531442	cds16170;cds16171;cds16172	cds16170;cds16171;cds16172	3
				0.00029102	28022000	2	33578	301	1709.53327521513	0.00454199446447097	cds16184	cds16184	1
				4.8197E-38	547030000	12	232520	2073	4819.30136312152	0.0128042199770348	cds16185;cds16186;cds16187;cds16188;cds16189;cds16190;cds16191	cds16185;cds16186;cds16187;cds16188;cds16189;cds16190;cds16191	7
				1.1804E-159	4042200000	7	22002	194	376347.375664693	0.999903144191275	cds16192	cds16192	1
				2.3811E-124	1326700000	9	46183	433	58846.9343283729	0.156348199737102	cds16193;cds16194	cds16193	2
				1.8849E-236	3243900000	10	26171	226	253910.344568664	0.674604815374338	cds16195;cds24952	cds16195	2
				1.3951E-72	280580000	6	80223	687	7164.58544985471	0.0190353167880715	cds16199	cds16199	1
				5.5876E-62	2419400000	11	24715	212	200530.44432132	0.53278177223589	cds16205;cds16206	cds16205;cds16206	2
				1.1051E-257	2256300000	7	41486	373	111411.118668954	0.296003998056854	cds16215;cds16216;cds16217;cds16218;cds16219;cds16220;cds16213;cds16214	cds16215;cds16216;cds16217;cds16218;cds16219;cds16220;cds16213;cds16214	8
				3.6827E-24	996400000	4	10803	92	188939.428488871	0.501986039557358	cds16244;cds2769	cds16244	2
				1.0859E-20	435010000	6	86949	791	10248.6793042118	0.0272293293981134	cds16245	cds16245	1
				0.00012606	39054000	2	109930	980	727.750560395737	0.00193353300854418	cds16246;cds16247	cds16246;cds16247	2
				0	4260400000	21	133280	1201	65481.5040995607	0.17397533786408	cds16250;cds16251;cds16249	cds16250;cds16251;cds16249	3
				3.5142E-118	1284200000	16	134080	1184	19620.1317280141	0.0521279877922338	cds16265;cds16264;cds16263;cds16262;cds16271;cds16260;cds16269;cds16268;cds16267;cds16261;cds16270;cds16266;cds16272	cds16265;cds16264;cds16263;cds16262;cds16271;cds16260;cds16269;cds16268;cds16267;cds16261;cds16270;cds16266;cds16272	13
				7.8262E-165	9386400000	21	42701	377	450292.036556503	1.19636392405268	cds1627	cds1627	1
				5.7787E-12	141940000	2	75051	660	3874.19585550702	0.0102932048092336	cds16295	cds16295	1
				9.436E-06	72356000	3	69159	595	2143.18222985973	0.00569414001207462	cds163;cds164	cds163;cds164	2
				5.2335E-33	549170000	9	150660	1315	7466.93027718551	0.0198386053534404	cds16308;cds16309	cds16308;cds16309	2
				6.7455E-194	605760000	12	163910	1480	7570.56681228877	0.0201139533537282	cds16322;cds29536	cds16322	2
				4.191E-16	51561000	4	91077	781	1159.7005666992	0.00308116468439538	cds16326	cds16326	1
				1.0931E-248	2560100000	15	49700	449	105519.760169522	0.280351469919157	cds16327	cds16327	1
				1.0426E-92	860630000	8	26057	225	67658.9606952798	0.179760540145759	cds16334	cds16334	1
				2.2056E-18	126740000	3	31076	278	8354.5265707751	0.0221968264601115	cds1636;REV__cds6732;REV__cds6733	cds1636	3
				4.5287E-68	1049500000	9	75793	669	28365.2489844598	0.0753625599095429	cds16362	cds16362	1
				1.9795E-10	160070000	3	55152	470	5945.41170013	0.0157961400474017	cds16364;cds16365;cds16366	cds16364;cds16365;cds16366	3
				0	9581400000	17	37703	334	520578.607988139	1.3831056640337	cds16370	cds16370	1
				3.041E-67	252570000	8	96552	854	5358.62967183403	0.0142371410135654	cds16372;cds16373;cds16374;cds16375;cds16371;cds16376	cds16372;cds16373;cds16374;cds16375;cds16371;cds16376	6
				0	17780000000	23	56975	505	639264.632100971	1.69843808390878	cds16377	cds16377	1
				4.6593E-54	103210000	3	22787	207	9278.28866898303	0.0246511351286693	cds16388;cds16389	cds16388;cds16389	2
				0	449640000000	74	92622	803	9944524.89210154	26.4212330152129	cds16396	cds16396	1
				0	5539600000	2	46121	415	246044.094717855	0.653705272910606	cds1642;cds5832;cds1641;cds1643	cds1642;cds5832;cds1641;cds1643	4
				2.8757E-90	1051000000	8	52171	463	41267.3716639318	0.109641722906656	cds16420	cds16420	1
				0	15626000000	23	47513	428	673703.217759367	1.78993666290249	cds16426;cds16427	cds16426;cds16427	2
				0	618430000000	31	49670	444	25505253.4532876	67.7639456799596	cds16428;cds16429	cds16428;cds16429	2
				4.9214E-22	396900000	6	29448	262	27609.5004629958	0.0733546401744974	cds16431	cds16431	1
				2.4705E-112	579570000	8	67130	613	17685.7102105954	0.0469884962412641	cds16432;cds16433	cds16432;cds16433	2
				4.9443E-107	553810000	5	28847	254	39327.2332016582	0.104487042220581	cds16440;cds16441	cds16440;cds16441	2
				1.0736E-60	683470000	12	98159	931	14263.3843713292	0.0378958478307751	cds16442;cds16443	cds16442;cds16443	2
				0	13601000000	31	95762	842	290944.99285347	0.773000775220192	cds16444	cds16444	1
				1.1251E-11	341190000	2	45585	404	15332.3099205597	0.0407358357958679	cds16451;cds16455;cds16450;cds16454;cds16452;cds16453;cds16457;cds16456;cds16449	cds16451;cds16455;cds16450;cds16454;cds16452;cds16453;cds16457;cds16456;cds16449	9
				7.0792E-08	989690000	2	13499	122	150186.480246985	0.399024793380721	cds16463	cds16463	1
				1.4272E-19	219500000	5	26590	259	16910.2271671578	0.0449281445992985	cds16465	cds16465	1
				8.411E-123	1288900000	14	83043	752	31794.3132104042	0.0844731112853827	cds16472;cds16473	cds16472;cds16473	2
				5.3033E-13	137240000	4	23402	219	12013.2631105118	0.0319175855417683	cds16476	cds16476	1
				0	1516000000	9	79066	725	39277.3960365448	0.104354631736765	cds16477	cds16477	1
				5.3215E-217	2131400000	16	77252	703	56518.2211183476	0.150161129463232	cds16479	cds16479	1
				1.8604E-11	30262000	3	15204	129	4077.30331773978	0.0108328333631369	cds1648	cds1648	1
				0	25689000000	57	156070	1391	337179.391797541	0.895839205519646	cds1649;cds1650	cds1649;cds1650	2
				0	1717200000000	38	35709	333	98509121.4999659	261.725168523812	cds1651	cds1651	1
				1.0307E-221	6443000000	15	59991	547	220006.384772018	0.584526663663233	cds16511	cds16511	1
				2.1772E-54	1030100000	9	33462	296	63060.9845377262	0.167544350757606	cds16512	cds16512	1
				4.7361E-196	2921300000	11	45617	439	131184.550869712	0.348539284091654	cds16513;cds16507	cds16513;cds16507	2
				1.9711E-17	74922000	4	41332	370	3713.26715353173	0.00986563941220778	cds16519	cds16519	1
				1.3683E-29	102170000	4	74699	665	2801.8305092737	0.00744407777725508	cds16523	cds16523	1
				1.6703E-06	27581000	2	15537	139	3636.43724399976	0.00966151292408423	cds16534;cds16535	cds16534;cds16535	2
				1.7296E-204	6362200000	9	45635	397	285589.684739946	0.758772459129591	cds16559	cds16559	1
				0	13649000000	26	86248	790	324179.132168032	0.861299306162331	cds1656	cds1656	1
				1.653E-09	407440000	2	15287	128	54597.7382561057	0.145058670999347	cds16567;cds16568;cds16569	cds16567;cds16568;cds16569	3
				0	30862000000	81	217420	1909	290775.512661423	0.772550489691811	cds1657;cds26783;cds26782;cds26785;cds26784;cds26786	cds1657	6
				6.992E-18	2017000000	5	9294.6	82	444537.546765623	1.18107503722318	cds16574	cds16574	1
				0	10328000000	27	112990	1003	187244.674753614	0.497483312295024	cds16584;cds16582;cds16583;cds16585	cds16584;cds16582;cds16583;cds16585	4
				0	18468000000	24	56296	519	672009.762815717	1.78543738635058	cds16588	cds16588	1
				8.229E-68	2164600000	8	25594	241	173249.800455996	0.460300858749188	cds16590	cds16590	1
				1.8394E-17	11982000	2	32425	292	756.976827417745	0.00201118317479462	cds16659;cds16660;cds16661;cds16658	cds16659;cds16660;cds16661;cds16658	4
				8.3776E-90	1912900000	8	22978	201	170534.910116622	0.453087769029405	cds16670;cds16669	cds16670;cds16669	2
				0	7008600000	53	199380	1755	72008.3628704636	0.191316302697943	cds16682;cds16683;cds16681	cds16682;cds16683;cds16681	3
				7.3679E-73	1463600000	11	28472	246	105302.257156205	0.279773594368672	cds16688	cds16688	1
				3.2036E-181	2149700000	9	38343	345	114848.419101074	0.305136431898161	cds16691	cds16691	1
				0	5892500000	18	69129	594	174611.39066559	0.46391841640923	cds16694;cds23944	cds16694	2
				1.2663E-228	3266100000	29	196930	1738	33974.3261237188	0.0902651053508413	cds16703;cds16702	cds16703;cds16702	2
				1.3592E-17	293040000	3	33170	304	18097.3376259952	0.0480821335920405	cds16704	cds16704	1
				2.6624E-135	446400000	9	68998	619	13253.2056875359	0.0352119421961577	cds16705;cds16706;cds16707	cds16705;cds16706;cds16707	3
				3.7173E-36	249560000	5	30358	266	16839.7280981377	0.0447408382824914	cds16729	cds16729	1
				0	3136200000	13	30290	275	212098.565740472	0.563516677611454	cds1674;cds1673	cds1674;cds1673	2
				2.656E-55	715060000	6	25333	221	57821.4683278596	0.153623677807426	cds16737	cds16737	1
				0	8133800000	16	52444	455	317710.037114321	0.844111811569461	cds16740	cds16740	1
				1.7446E-46	21805000	2	160700	1442	277.954345945796	0.000738486415540865	cds16745;cds16746;cds16749;cds16750;cds16747	cds16745;cds16746;cds16749;cds16750;cds16747	5
				3.8128E-41	555350000	8	83927	727	13554.962842185	0.0360136693961492	cds16761	cds16761	1
				3.299E-14	4639500000	3	12497	113	760499.028876195	2.02054117896977	cds16775	cds16775	1
				6.2576E-07	1626800000	3	40324	355	82642.5696055126	0.219569925382505	cds16776;cds16777	cds16776;cds16777	2
				2.522E-29	907270000	5	47843	433	38846.4557372978	0.1032096827135	cds16779	cds16779	1
				6.8378E-05	39221000	2	76708	716	1047.39683561928	0.00278278913809885	cds16792;cds16793	cds16792;cds16793	2
				0	25534000000	35	72723	637	719250.748207032	1.91095017820688	cds16795	cds16795	1
				2.1699E-25	88170000	2	37865	375	4769.97534435093	0.0126731675386539	cds16798	cds16798	1
				0	12833000000	19	28697	263	916062.175005137	2.43385103309029	cds16800	cds16800	1
				1.0184E-206	8311900000	20	63659	570	267469.183567492	0.710628783184839	cds16831;cds16832;cds16829;cds16830	cds16831;cds16832;cds16829;cds16830	4
				2.8517E-87	1021600000	9	105230	928	19887.2424536955	0.0528376642021841	cds16836;cds16837	cds16836;cds16837	2
				0	7452400000	15	46898	406	325518.060651242	0.864856654736487	cds16844;cds16845	cds16844;cds16845	2
				0	53077000000	42	93374	835	1164430.73134158	3.09373208038188	cds1686;cds1685	cds1686;cds1685	2
				0	16771000000	31	111500	998	308118.195778197	0.818627610188661	cds16861;cds16860	cds16861;cds16860	2
				5.0739E-66	2295600000	10	33893	296	138745.676572026	0.36862815371647	cds16864	cds16864	1
				7.5535E-12	79781000	3	77567	715	2106.95730522018	0.00559789537643395	cds16866	cds16866	1
				7.958E-209	11762000000	27	81018	709	297394.48573213	0.790136189533688	cds16887;cds16888	cds16887;cds16888	2
				0	7382900000	48	179680	1701	84170.6152494987	0.223629732206429	cds16889;cds16890	cds16889;cds16890	2
				2.7073E-24	1139600000	9	49597	419	47068.4923077764	0.125054501490187	cds16899;cds16898	cds16899;cds16898	2
				1.1749E-259	4146900000	5	47227	434	179873.199000625	0.477898316465771	cds1690	cds1690	1
				1.0152E-118	31482000000	8	23414	215	2754355.25868178	7.31794257502526	cds16900	cds16900	1
				1.9256E-94	6673600000	7	19657	168	695466.458622964	1.84775859650537	cds16901;cds16902	cds16901;cds16902	2
				0	295800000000	31	56451	534	10733955.3546605	28.5186410288572	cds16903	cds16903	1
				4.853E-15	269220000	7	209760	1887	2629.16535065314	0.00698533023134206	cds16904;cds16905;cds16906;cds16907;cds16908	cds16904;cds16905;cds16906;cds16907;cds16908	5
				6.4769E-58	790210000	8	23087	207	70114.5696808167	0.186284755018272	cds16916	cds16916	1
				5.4547E-86	1521500000	17	142710	1240	21839.9080276422	0.0580256276986612	cds16918;cds16919	cds16918;cds16919	2
				3.8174E-60	328530000	5	13194	126	51007.2381217351	0.135519206648797	cds1692	cds1692	1
				6.6036E-10	72220000	2	97018	842	1524.88966558458	0.00405142182397273	cds16921;cds16922	cds16921;cds16922	2
				2.2959E-62	538850000	10	135830	1203	8126.53557872309	0.0215910857945961	cds16925;cds16927;cds16928;cds16929;cds16930;cds16926	cds16925;cds16927;cds16928;cds16929;cds16930;cds16926	6
				1.9401E-111	5780900000	13	20769	182	570181.503867032	1.5148937267582	cds16931;cds16932	cds16931;cds16932	2
				0	50947000000	17	53128	476	1964393.11422478	5.21912195580461	cds16934;cds16933	cds16934;cds16933	2
				0	3023000000	18	136860	1256	45247.5288999849	0.120216452510326	cds16946	cds16946	1
				1.1589E-258	28525000000	10	16961	151	3445144.5891584	9.15327468620958	cds16947;cds16949;cds16948;cds13564	cds16947;cds16949;cds16948;cds13564	4
				1.565E-37	1342100000	11	26845	244	102412.913800167	0.272097007010386	cds1695	cds1695	1
				8.5557E-48	195560000	7	22792	207	17576.4372064533	0.0466981729190304	cds16950	cds16950	1
				0	67848000000	47	115960	1045	1198566.3982217	3.1844258459016	cds16951	cds16951	1
				0	70950000000	25	43714	394	3324796.78894246	8.8335271560989	cds16955	cds16955	1
				5.97E-48	21673000000	7	13015	115	3411207.30565536	9.06310799800015	cds16958;cds21161;cds7522;cds31127;cds14175;cds16751	cds16958;cds21161;cds7522	6
				5.8334E-31	5381200000	9	58023	519	189981.892008693	0.504755721554832	cds1696	cds1696	1
				9.3555E-97	989830000	4	23734	215	85432.4633463399	0.226982288810006	cds16961;cds16962;cds16963;cds16964	cds16961;cds16962;cds16963;cds16964	4
				5.415E-14	110550000	2	98212	872	2305.83085516303	0.00612627500850424	cds16969;cds16970;cds16971;cds16972;cds16973;cds16974;cds16975;cds16976	cds16969;cds16970;cds16971;cds16972;cds16973;cds16974;cds16975;cds16976	8
				3.8044E-105	714400000	6	33072	295	44250.0984396996	0.117566417149803	cds16977;cds16978;cds16979;cds1182	cds16977;cds16978;cds16979	4
				1.1468E-62	367730000	7	58941	525	12780.4108856935	0.0339557915239641	cds16980	cds16980	1
				2.6523E-84	519740000	5	17375	153	61276.5891952896	0.162803458091007	cds16987;cds16988	cds16987;cds16988	2
				5.764E-147	3954800000	10	25901	231	312781.636929255	0.831017731048302	cds16989	cds16989	1
				9.3875E-162	1758000000	14	80097	705	44960.9910158631	0.119455160816031	cds1699;cds1700	cds1699	2
				4.6627E-48	7114700000	2	26040	238	559691.700500031	1.48702376393439	cds16992	cds16992	1
				3.4092E-10	99728000	3	14311	125	14275.1402047458	0.037927081461075	cds16994	cds16994	1
				0	21180000000	17	36169	326	1199562.02531343	3.18707108996024	cds17004	cds17004	1
				1.0516E-18	44321000	2	44185	391	2054.79237718902	0.00545930034714021	cds17008	cds17008	1
